id,date,vendor,amount,category,description,flagged,risk_score
dd114e6f-9dc5-49b4-ad65-f0487d31bb49,2023-03-14,Google Cloud,658.8,Travel,Standard business expense,False,0.09
a9358e91-7d9d-43a0-baa5-e8d2252065c8,2023-03-14,Google Cloud,741.75,Office Supplies,Standard business expense,False,0.03
d4626b8a-f9d2-4851-b68b-8ab5751b8676,2023-03-14,Uline Shipping,80.06,Office Supplies,Standard business expense,False,0.1
398062b3-4334-44de-ad3c-5a9ccdbc373b,2023-03-14,Microsoft Azure,177.63,Office Supplies,Standard business expense,False,0.08
df28e64b-77af-4d44-8606-8870673d064b,2023-03-14,Microsoft Azure,191.9,Office Supplies,Standard business expense,False,0.07
976899a8-ec14-4b68-a677-a44c420ab558,2023-03-14,Salesforce,232.41,Travel,Standard business expense,False,0.03
cbc93b33-644d-43f0-992e-94953eef2b9d,2023-03-14,Hilton Hotels,248.85,Services,Standard business expense,False,0.01
5dea30e9-48ef-45a5-a851-d9dbd4edce16,2023-03-14,Microsoft Azure,158.83,Travel,Standard business expense,False,0.07
16fa499f-c848-43d2-8a0e-ad80a8f93d52,2023-03-15,WeWork,267.51,Software,Standard business expense,False,0.04
423a9252-e1b6-43ed-a56d-5e76195ea8d8,2023-03-15,Salesforce,715.66,Travel,Standard business expense,False,0.02
fcaf98df-8573-4abf-b12c-6a889191ca2d,2023-03-15,Hilton Hotels,237.37,Services,Standard business expense,False,0.08
54b0b9e8-55f5-4591-9789-f406091348db,2023-03-15,Slack Technologies,96.38,Office Supplies,Standard business expense,False,0.05
bf06c023-1804-4a76-9dd6-9ece3b7781e4,2023-03-15,Staples Corporate,341.31,Utilities,Standard business expense,False,0.06
8252c752-1f76-4289-97b3-94fb9ae00221,2023-03-15,Uline Shipping,190.75,Travel,Standard business expense,False,0.01
37e10db8-1355-425e-b2b7-1dc993084f99,2023-03-15,Zoom Video Comm,243.2,Rent,Standard business expense,False,0.01
bca4cbfc-33bf-4dd7-bc15-0d0a0334f9aa,2023-03-15,Staples Corporate,88.41,Rent,Standard business expense,False,0.02
01555fb1-9fc2-42ca-944e-634ca2c013d8,2023-03-15,Hilton Hotels,124.46,Travel,Standard business expense,False,0.04
f13b9ade-35f5-43ec-a25e-5c71dc81fca2,2023-03-15,Staples Corporate,2191.69,Utilities,Standard business expense,False,0.02
2f58c213-f12b-4920-b813-28e71db7a450,2023-03-15,Hilton Hotels,82.56,Rent,Standard business expense,False,0.04
be89177a-b7f6-4764-9f12-8d4bf938c356,2023-03-15,Zoom Video Comm,130.12,Software,Standard business expense,False,0.07
cede3f87-1192-4394-af19-9a7ae43cff5b,2023-03-15,Salesforce,38.27,Rent,Standard business expense,False,0.06
a217d0dc-2f85-41bb-a773-8be4aa073289,2023-03-15,AWS Web Services,70.34,Services,Standard business expense,False,0.05
d60d8bbb-ce25-49fa-bfd8-893327766f9f,2023-03-15,Hilton Hotels,69.49,Services,Standard business expense,False,0.09
29ba5d7a-106e-47d1-ae6f-59aa15fc21d1,2023-03-15,Google Cloud,135.01,Utilities,Standard business expense,False,0.06
b73ad644-9fa1-46cf-b6fe-197882a96aba,2023-03-15,AWS Web Services,36.37,Utilities,Standard business expense,False,0.09
15ebc462-e0a9-4333-969b-301e39841579,2023-03-15,AWS Web Services,706.72,Rent,Standard business expense,False,0.07
bde4aff8-a99b-45ca-aba6-c172c6a2f60b,2023-03-15,Uber Business,77.79,Services,Standard business expense,False,0.09
a0b9cda1-e197-4591-a966-61b46a81aee5,2023-03-15,Google Cloud,31.94,Travel,Standard business expense,False,0.0
9dd0b052-5174-4835-9f6b-a332a9e877e9,2023-03-15,Google Cloud,91.26,Utilities,Standard business expense,False,0.06
43b63002-4bc0-4855-b95f-7ce0d119313d,2023-03-15,Microsoft Azure,2270.21,Utilities,Standard business expense,False,0.01
0757bc02-b43a-4af6-ba73-a37c29ee1672,2023-03-15,Slack Technologies,85.11,Travel,Standard business expense,False,0.1
cc847621-4041-4dd6-bae7-21d5c267bee1,2023-03-15,Staples Corporate,148.89,Software,Standard business expense,False,0.05
66c2838f-0350-4ca9-82f5-aaaa63a43683,2023-03-15,Staples Corporate,725.87,Office Supplies,Standard business expense,False,0.05
30bb9f1e-7c67-4ae7-b442-d8fd3ff543b3,2023-03-15,Microsoft Azure,255.84,Office Supplies,Standard business expense,False,0.09
87b543ee-88de-464f-8fc4-403ded0ce0c9,2023-03-15,Hilton Hotels,274.77,Software,Standard business expense,False,0.0
6b0e77cb-ff14-4407-9022-4e33ce74fb84,2023-03-15,Salesforce,685.97,Rent,Standard business expense,False,0.02
298bac10-3ced-43cd-aee2-5b2ef541f3ab,2023-03-15,AWS Web Services,68.83,Utilities,Standard business expense,False,0.01
17839924-26cd-4a30-b7ba-a41469aee234,2023-03-15,Uber Business,118.29,Software,Standard business expense,False,0.04
d886d63b-9502-4724-a6cc-b84a2466327d,2023-03-15,Microsoft Azure,75.45,Office Supplies,Standard business expense,False,0.0
7252c3c2-b59b-4824-83e2-28b964ee5ece,2023-03-15,WeWork,180.48,Utilities,Standard business expense,False,0.07
1ebf2c10-88ba-479f-82aa-c4e1f98f02b4,2023-03-15,Slack Technologies,140.02,Software,Standard business expense,False,0.03
6d9dd9b1-7fd0-4f20-b541-874df9572c5e,2023-03-15,Microsoft Azure,213.21,Services,Standard business expense,False,0.08
e21a2242-bdf2-4279-9af5-5caaf3bedaee,2023-03-15,AWS Web Services,60.66,Services,Standard business expense,False,0.04
f7eaf045-cbe3-4b04-85db-43cd04beef9c,2023-03-15,Slack Technologies,464.78,Rent,Standard business expense,False,0.06
35958455-7634-4e28-8ed6-dd07bcae5eaf,2023-03-15,Slack Technologies,178.03,Services,Standard business expense,False,0.02
873fd675-30b5-431b-876c-c3a4c75e1a27,2023-03-15,WeWork,171.73,Travel,Standard business expense,False,0.08
17b783d8-aad5-447d-b5d7-672e4128598d,2023-03-15,Zoom Video Comm,204.12,Software,Standard business expense,False,0.08
ae2b7048-f4da-489a-8b3c-893b1ad6850a,2023-03-15,Hilton Hotels,434.69,Software,Standard business expense,False,0.08
aaea112f-dce2-45be-8058-f2fbb6ae9bdc,2023-03-15,Microsoft Azure,122.89,Rent,Standard business expense,False,0.05
223fa902-840d-49b9-af62-fa40d4729860,2023-03-15,Staples Corporate,341.61,Utilities,Standard business expense,False,0.07
d63770f7-f871-4cc8-b4b7-0dcdf35afdae,2023-03-15,Staples Corporate,1108.88,Rent,Standard business expense,False,0.03
382c75f4-a5e3-4fc4-af6f-83ca5bfe64e1,2023-03-15,Uline Shipping,170.91,Office Supplies,Standard business expense,False,0.02
9d963943-1161-411a-b449-63861821e27a,2023-03-16,Zoom Video Comm,519.12,Services,Standard business expense,False,0.08
b264daf4-1deb-4f44-9c2a-3499b8d1e4d2,2023-03-16,Salesforce,973.36,Rent,Standard business expense,False,0.07
133dac93-8893-4e87-8b9b-67b2c7220b9e,2023-03-16,Staples Corporate,221.02,Travel,Standard business expense,False,0.04
b3bb8a5d-fe88-406f-bdbe-09ba795ddc16,2023-03-16,Google Cloud,65.93,Office Supplies,Standard business expense,False,0.1
9d30c1ae-559a-4dcd-a8be-ad24756f23e6,2023-03-16,WeWork,429.67,Rent,Standard business expense,False,0.05
a735d16b-7cfb-4bf3-b51f-a90e50a28369,2023-03-16,Uber Business,115.55,Office Supplies,Standard business expense,False,0.05
3520e3e1-d18d-4438-a7d7-f4ed1fed7a19,2023-03-16,Google Cloud,371.72,Travel,Standard business expense,False,0.08
e36f80f5-6bde-47dd-979e-168c6b4babea,2023-03-16,Google Cloud,73.8,Software,Standard business expense,False,0.09
8439cd0a-f9e7-44fc-8b26-d8ad91b73027,2023-03-16,Microsoft Azure,146.44,Software,Standard business expense,False,0.07
15f2bd77-99a7-404a-8136-1360680ccc55,2023-03-16,AWS Web Services,228.98,Travel,Standard business expense,False,0.09
59ac9996-4d4b-4bd4-8511-eea86613231f,2023-03-16,Salesforce,3689.76,Office Supplies,Standard business expense,False,0.07
61216aa0-55ce-49c6-a0a1-376ac5917a63,2023-03-16,Google Cloud,160.95,Services,Standard business expense,False,0.05
64f0e714-36f6-492a-bc62-3efbe729a430,2023-03-16,Slack Technologies,391.55,Software,Standard business expense,False,0.03
230cc76b-3eee-4e5f-b2de-b751387705d6,2023-03-16,Staples Corporate,1771.34,Software,Standard business expense,False,0.07
238f79a1-bca6-47cf-b7f0-416800032a91,2023-03-16,AWS Web Services,309.77,Utilities,Standard business expense,False,0.07
d68fed1f-3771-4790-8970-7e6196c5af4c,2023-03-16,Zoom Video Comm,1363.33,Travel,Standard business expense,False,0.1
54ea43a9-0907-4b49-885c-c1b9cbc5fdf9,2023-03-16,Salesforce,142.07,Rent,Standard business expense,False,0.1
707cea62-4ede-4f66-aaef-488091abe20d,2023-03-16,Delta Airlines,41.41,Rent,Standard business expense,False,0.08
9c58e086-bc67-4e35-85f8-0fd5103af783,2023-03-16,Slack Technologies,266.59,Software,Standard business expense,False,0.04
b691a36b-425c-42bf-b5b0-e026022b5f91,2023-03-16,Staples Corporate,1123.8,Travel,Standard business expense,False,0.06
4f7e3cc1-b868-4342-ae38-3c52109b4a0a,2023-03-16,Delta Airlines,149.24,Office Supplies,Standard business expense,False,0.1
f0d2ad16-4bea-4a0a-9acf-86bb96cbae43,2023-03-16,Slack Technologies,379.49,Utilities,Standard business expense,False,0.1
bf97933c-4718-45b3-be14-b50bd1251771,2023-03-16,Delta Airlines,224.43,Utilities,Standard business expense,False,0.02
eafa6657-3f32-44ef-8432-0898620dfae4,2023-03-16,WeWork,58.08,Office Supplies,Standard business expense,False,0.04
4227d7a0-40fa-4f63-80ef-ceb0abbba666,2023-03-16,Staples Corporate,133.76,Rent,Standard business expense,False,0.09
01cb3234-8b54-48c3-9ef6-6de5bfee2910,2023-03-16,Microsoft Azure,82.71,Utilities,Standard business expense,False,0.06
634f95e8-d594-4b44-b431-3f1fc881b78a,2023-03-16,Uline Shipping,107.1,Office Supplies,Standard business expense,False,0.04
1fc7a060-8e6b-4b57-99bb-4a60c0a49421,2023-03-16,Salesforce,923.98,Office Supplies,Standard business expense,False,0.09
2c9b2cc0-4d06-4afb-8a55-43fdd871e773,2023-03-16,Staples Corporate,70.56,Software,Standard business expense,False,0.07
3d764433-e6cd-421b-a227-d0dedc1b7c19,2023-03-16,Staples Corporate,250.05,Rent,Standard business expense,False,0.06
8e4b9d8e-9f62-4248-b379-a92fe71714cf,2023-03-16,Uber Business,207.33,Software,Standard business expense,False,0.04
c31181b6-3a42-452c-89e4-a456527e9068,2023-03-16,Uline Shipping,213.03,Rent,Standard business expense,False,0.04
9667194a-fb50-4d11-a367-9eaa180f2269,2023-03-16,Staples Corporate,196.49,Services,Standard business expense,False,0.03
557fbba2-89f1-465b-92ea-22c910f5cf5e,2023-03-16,Salesforce,185.57,Services,Standard business expense,False,0.06
3deaa426-3bf8-420d-b2a0-ce969b6f54f5,2023-03-16,Salesforce,304.17,Services,Standard business expense,False,0.06
f32014bc-c1c6-488c-8d8a-bc16385bfe68,2023-03-16,AWS Web Services,68.64,Software,Standard business expense,False,0.06
30062d8b-1784-4375-97a8-ddc693d37a03,2023-03-16,Microsoft Azure,83.76,Utilities,Standard business expense,False,0.03
47670e4d-0063-4a32-9fbe-b1225b3b5202,2023-03-17,AWS Web Services,287.84,Software,Standard business expense,False,0.07
f9c42cb4-6816-4567-8e92-eef0889fdf6f,2023-03-17,AWS Web Services,86.26,Office Supplies,Standard business expense,False,0.1
47077f3a-1da0-4b95-a43a-f112fabbe93b,2023-03-17,Slack Technologies,232.87,Software,Standard business expense,False,0.1
6ac12c63-c1ec-4c9e-88f3-9dfab9c30d43,2023-03-17,AWS Web Services,164.98,Utilities,Standard business expense,False,0.03
83165f99-c935-4dd8-97e2-a53dfc7dedc7,2023-03-17,Uber Business,245.62,Utilities,Standard business expense,False,0.03
c3e38ee1-3d4c-40c8-b767-14a08be2a78a,2023-03-17,Hilton Hotels,421.78,Utilities,Standard business expense,False,0.04
58be0bb4-97ba-425e-9843-8df9333d9328,2023-03-17,Google Cloud,109.59,Rent,Standard business expense,False,0.04
f3093fcf-ca1f-461e-b7e1-270735516888,2023-03-17,Microsoft Azure,77.56,Utilities,Standard business expense,False,0.01
6240fdf5-3c87-47e3-b868-b12c9281ebbb,2023-03-17,WeWork,2010.45,Travel,Standard business expense,False,0.06
4d9321c1-7a47-4da3-9ba4-096ab51c3420,2023-03-17,Delta Airlines,846.14,Software,Standard business expense,False,0.03
0cdd5129-f444-4b1a-893d-5f7dc1f49109,2023-03-17,Slack Technologies,96.02,Services,Standard business expense,False,0.02
e9146287-fc7f-4db8-9806-8ea54025b2e8,2023-03-17,Hilton Hotels,132.37,Utilities,Standard business expense,False,0.02
cdffc2ff-25ab-4613-be76-02b5b74790ca,2023-03-17,Delta Airlines,910.86,Office Supplies,Standard business expense,False,0.06
cf8b1f00-5586-45f2-9b45-aabc6c8591d1,2023-03-17,WeWork,98.87,Services,Standard business expense,False,0.03
711b8861-1a0a-40a6-84c4-b1ad600c878c,2023-03-17,WeWork,276.29,Services,Standard business expense,False,0.05
55f8befe-96ae-4051-9d14-09b4490fbda0,2023-03-17,AWS Web Services,137.43,Software,Standard business expense,False,0.05
aff684c5-6419-4eed-b756-813dde450110,2023-03-17,Zoom Video Comm,1614.21,Travel,Standard business expense,False,0.03
efe3560a-6ac6-4be2-83d5-fc084622d45c,2023-03-17,Hilton Hotels,122.12,Rent,Standard business expense,False,0.03
7f2c5687-91df-4ba3-85be-ce930734819a,2023-03-17,Zoom Video Comm,108.86,Rent,Standard business expense,False,0.01
de6a226a-1973-4fff-95f0-3ea1a03dd126,2023-03-17,Uber Business,62.95,Rent,Standard business expense,False,0.1
6ff1aac2-2f27-4f68-a878-591e4dcaecde,2023-03-17,WeWork,46.39,Rent,Standard business expense,False,0.05
08c7a55e-3feb-454f-8698-a55736028217,2023-03-17,Slack Technologies,69.67,Services,Standard business expense,False,0.04
b1b1b2d5-4e53-44d5-a8cd-6fa32505a4ad,2023-03-17,Google Cloud,233.33,Services,Standard business expense,False,0.03
54cda540-cb6d-4eda-87ba-0c6d1e410954,2023-03-17,Salesforce,168.71,Utilities,Standard business expense,False,0.02
e594b385-5083-4192-8afd-90aa11b4e52b,2023-03-17,Uber Business,422.85,Rent,Standard business expense,False,0.09
ba572787-55c5-46dd-97d2-f67d9f851e75,2023-03-17,Uline Shipping,242.47,Services,Standard business expense,False,0.05
1da30544-d732-4ba4-95b9-5ebe46cb68df,2023-03-17,WeWork,97.08,Travel,Standard business expense,False,0.04
ff7e8764-87d3-4f05-a3a9-1cbc795b2b29,2023-03-17,Zoom Video Comm,395.17,Software,Standard business expense,False,0.07
5aa50784-875d-40ff-9bdf-a76331ae72ba,2023-03-17,Staples Corporate,343.91,Rent,Standard business expense,False,0.02
176587a7-0ebd-4689-97ef-34970e52b0aa,2023-03-17,Microsoft Azure,240.24,Rent,Standard business expense,False,0.06
4960b402-708e-4d49-96e3-0109f0674e14,2023-03-17,Uber Business,96.14,Software,Standard business expense,False,0.1
1514f073-a6b6-478e-8023-e3685753c639,2023-03-17,Hilton Hotels,161.21,Office Supplies,Standard business expense,False,0.05
64851a02-03c4-45be-9cd8-f58368dc45f0,2023-03-17,Delta Airlines,186.62,Services,Standard business expense,False,0.03
4cae31c5-bd94-4f90-bf39-790c5dd3ff62,2023-03-17,Microsoft Azure,802.25,Software,Standard business expense,False,0.03
a31a9ada-ccc6-465e-9b88-7cc2750833c5,2023-03-17,AWS Web Services,1394.16,Software,Standard business expense,False,0.04
a8592501-b532-4752-9cc9-44640c5eb0a6,2023-03-17,Uline Shipping,45.18,Software,Standard business expense,False,0.1
0875d649-d255-432d-b3ad-216430aaf93a,2023-03-17,WeWork,557.07,Software,Standard business expense,False,0.05
0b603773-1dd9-4184-9bb0-d4106fbd47c9,2023-03-17,Uline Shipping,216.53,Rent,Standard business expense,False,0.02
d4c05ca4-468b-40bb-af36-2c0f24d02e83,2023-03-17,Zoom Video Comm,718.95,Services,Standard business expense,False,0.09
45699e84-cd63-4726-94ed-9cd43f377d26,2023-03-17,Microsoft Azure,359.06,Software,Standard business expense,False,0.01
ffcba5a5-e07e-4306-9e99-f153e574ff99,2023-03-17,Uline Shipping,13.72,Utilities,Standard business expense,False,0.09
3f6920c1-5356-45fe-9ed1-79796a7003d1,2023-03-17,Uline Shipping,294.56,Services,Standard business expense,False,0.06
70d40db3-2ce7-42ea-a4a4-bacc69344fcd,2023-03-17,Microsoft Azure,2161.46,Travel,Standard business expense,False,0.05
a2b5b231-c1db-4263-82e6-7fbee8b2d392,2023-03-17,AWS Web Services,2041.46,Travel,Standard business expense,False,0.07
83d1237b-40de-4f48-b3a0-c463ae4c682f,2023-03-17,Microsoft Azure,98.49,Travel,Standard business expense,False,0.06
676b9669-dcd9-4695-b354-cd4d3e133685,2023-03-17,Staples Corporate,936.89,Services,Standard business expense,False,0.05
92164747-f2e2-408b-8855-dfd6047606cd,2023-03-17,AWS Web Services,1089.63,Software,Standard business expense,False,0.02
73f5204a-b05b-4dbd-99ff-a35de7bf7ebb,2023-03-17,Microsoft Azure,152.87,Rent,Standard business expense,False,0.09
cba684c0-c86e-4639-86bd-e029a1717d5f,2023-03-17,Microsoft Azure,266.51,Services,Standard business expense,False,0.01
3d073282-671b-4701-b144-0d7e2b985659,2023-03-17,AWS Web Services,179.59,Services,Standard business expense,False,0.02
6a2c5559-2b71-4742-af0b-7c506953ee1d,2023-03-17,Hilton Hotels,149.4,Utilities,Standard business expense,False,0.04
c514d5bd-a1e2-4be6-a55c-b513901b3c8b,2023-03-18,Salesforce,320.14,Travel,Standard business expense,False,0.01
8180ce85-a34f-4a7e-b2f7-ce994988bba4,2023-03-18,Staples Corporate,723.23,Utilities,Standard business expense,False,0.02
b56f0420-f5c8-440a-b305-cd758fc1028d,2023-03-18,Uber Business,71.33,Travel,Standard business expense,False,0.03
85cab23e-1932-4902-bb4c-4ab6ddba268b,2023-03-18,WeWork,450.49,Rent,Standard business expense,False,0.0
202a6ae7-920b-4b44-bc92-9b639f9cc700,2023-03-19,Uline Shipping,1027.73,Services,Standard business expense,False,0.05
ad7eaa56-5e25-4481-a430-ca8c2c870a7f,2023-03-19,WeWork,142.75,Utilities,Standard business expense,False,0.06
aade08a9-51c2-4102-a4d7-f9e95a21782e,2023-03-19,Microsoft Azure,709.95,Utilities,Standard business expense,False,0.07
4d636a98-6b5b-482d-9480-3a5e89da3e86,2023-03-19,Slack Technologies,250.57,Services,Standard business expense,False,0.05
70e9225d-4fef-40b0-97ef-3b44a215ac77,2023-03-19,Slack Technologies,839.26,Utilities,Standard business expense,False,0.03
f2c25ba5-31da-40c1-8217-7ec7b4daf8db,2023-03-19,WeWork,206.17,Utilities,Standard business expense,False,0.04
b79a1664-d408-474a-8f50-d4908df46180,2023-03-19,Hilton Hotels,352.92,Software,Standard business expense,False,0.08
57fff8bb-1ad5-47d4-8266-cd114a7d05ab,2023-03-20,Zoom Video Comm,154.04,Utilities,Standard business expense,False,0.07
dcccaadb-71e0-4f72-913e-57e6be75566d,2023-03-20,Uber Business,528.63,Rent,Standard business expense,False,0.07
a4da331c-d626-46f9-8905-11733c65be83,2023-03-20,Salesforce,35.34,Rent,Standard business expense,False,0.05
df37aff1-534d-4c3e-8ec3-8123b0578d80,2023-03-20,Hilton Hotels,386.17,Utilities,Standard business expense,False,0.06
67bf2482-081f-49d2-932f-54b8b55c7d67,2023-03-20,Microsoft Azure,1166.09,Services,Standard business expense,False,0.01
d714f853-f0eb-4248-ad7b-d6e00691fdeb,2023-03-20,Slack Technologies,113.86,Utilities,Standard business expense,False,0.08
31c60a0b-4c11-48bb-b1c3-345eccb48935,2023-03-20,Slack Technologies,2085.21,Software,Standard business expense,False,0.02
90943662-e331-41a6-81b1-ad812d732de7,2023-03-20,Delta Airlines,779.61,Travel,Standard business expense,False,0.03
7287d281-2892-4d1c-9374-061ab62cfb2e,2023-03-20,Google Cloud,45.08,Services,Standard business expense,False,0.02
5b3274d9-56f1-4601-b66b-a76ed1d1d3a4,2023-03-20,WeWork,122.85,Software,Standard business expense,False,0.02
bd2484ba-d747-4bf9-9822-ba1bef859924,2023-03-20,Salesforce,413.56,Utilities,Standard business expense,False,0.05
8f58a9ce-00b1-459b-ad50-63ca2032b986,2023-03-20,Microsoft Azure,463.91,Rent,Standard business expense,False,0.09
a42520bd-747a-4653-bfc3-001d1eb7ce3c,2023-03-20,Slack Technologies,476.55,Software,Standard business expense,False,0.04
f0ce7913-42db-4a2e-b51d-b78ab651ca2a,2023-03-20,Slack Technologies,690.43,Rent,Standard business expense,False,0.03
816f7f36-e261-41c6-883e-1ea020d41f5f,2023-03-20,Microsoft Azure,138.32,Rent,Standard business expense,False,0.1
31facbb7-2d51-4c52-b327-afb6058878ef,2023-03-20,Hilton Hotels,330.29,Travel,Standard business expense,False,0.1
87fb7d0f-599c-4f86-a2d3-255895a41e3c,2023-03-20,Google Cloud,147.35,Rent,Standard business expense,False,0.1
84c247aa-6f19-4a1e-8bfa-0adfb46d759d,2023-03-20,Uber Business,937.49,Utilities,Standard business expense,False,0.07
8500c029-7f54-4d8b-a81c-3fe1ec7e5ea8,2023-03-20,Zoom Video Comm,129.23,Software,Standard business expense,False,0.01
c1329b06-4243-479c-9f3a-c5e8c9038525,2023-03-20,WeWork,297.95,Travel,Standard business expense,False,0.1
7852c710-67ec-407d-879c-601304d26138,2023-03-20,WeWork,864.79,Office Supplies,Standard business expense,False,0.09
f1edec69-1f75-4f8a-833b-90632607b0e7,2023-03-20,Zoom Video Comm,460.22,Utilities,Standard business expense,False,0.05
4a1d6e99-d018-40a0-bef0-008c965bcf7d,2023-03-20,Microsoft Azure,99.13,Software,Standard business expense,False,0.01
f9c18109-02bc-46bb-ab1d-a2c1288244a7,2023-03-20,WeWork,1144.66,Utilities,Standard business expense,False,0.03
46875a77-6e49-4082-b44d-f62574ded6b1,2023-03-20,Delta Airlines,801.12,Utilities,Standard business expense,False,0.01
4c6e045c-96a9-4f3b-b5aa-cdeb36fcea7d,2023-03-20,Uber Business,460.5,Utilities,Standard business expense,False,0.04
233daf17-f1ca-4ae3-9fe6-2098d81aca40,2023-03-20,Google Cloud,501.4,Utilities,Standard business expense,False,0.07
0a2905fb-3b7a-4615-b59e-85c586af9ca3,2023-03-20,Zoom Video Comm,90.18,Rent,Standard business expense,False,0.0
795e8386-6e45-4da4-a77f-b5b225699dfe,2023-03-20,Hilton Hotels,207.63,Services,Standard business expense,False,0.1
612524b5-ee94-400c-9f52-c037bec2e1bf,2023-03-20,Salesforce,48.67,Services,Standard business expense,False,0.07
018ce7c7-87ce-4394-aecf-761f24f494bc,2023-03-20,Uber Business,237.92,Rent,Standard business expense,False,0.03
68608fe0-a6db-4306-a47b-1bd586486022,2023-03-20,WeWork,463.58,Rent,Standard business expense,False,0.04
3c992e85-1301-4f24-a31f-faa1ba7d2b4f,2023-03-20,Uline Shipping,153.25,Office Supplies,Standard business expense,False,0.07
2b5f559e-c7ba-425c-8865-6dfc019d07f3,2023-03-20,Google Cloud,184.38,Rent,Standard business expense,False,0.03
cf874db3-9b1c-44bf-b8f8-3fcb45a4026e,2023-03-20,Slack Technologies,150.48,Services,Standard business expense,False,0.01
6f628b8d-da8e-48a8-ad85-c4f4a68f51e5,2023-03-20,Staples Corporate,278.44,Services,Standard business expense,False,0.04
9af8489e-b5e1-4a39-be01-df4058a3b98e,2023-03-20,Uber Business,550.89,Software,Standard business expense,False,0.06
51441517-42c3-45b2-bf06-f7a5a6dec776,2023-03-20,Microsoft Azure,394.49,Utilities,Standard business expense,False,0.08
a511366f-ebe0-4be6-b63d-201c352391d1,2023-03-20,Zoom Video Comm,79.89,Rent,Standard business expense,False,0.07
ed5f9699-f719-4426-a6da-723d96f60c43,2023-03-21,Staples Corporate,607.15,Software,Standard business expense,False,0.02
603ab47b-aa33-4e57-a04a-62f1ec300e53,2023-03-21,WeWork,285.59,Travel,Standard business expense,False,0.06
4c703be3-86f7-43c4-8d03-55177c17c95f,2023-03-21,Uline Shipping,72.58,Utilities,Standard business expense,False,0.07
22b091cc-b9c6-41b7-9508-f1282af17f48,2023-03-21,WeWork,71.7,Travel,Standard business expense,False,0.04
fd4bcb50-a5e7-4090-a077-21dd23905d81,2023-03-21,Hilton Hotels,279.98,Office Supplies,Standard business expense,False,0.05
e31403c1-1634-4755-b992-42172fb0ea6b,2023-03-21,WeWork,927.26,Utilities,Standard business expense,False,0.01
6abcf2aa-9834-4dac-b3ea-427b537379fa,2023-03-21,Uline Shipping,659.23,Software,Standard business expense,False,0.06
b98be966-78f2-4dd2-9732-07a40de0ad9f,2023-03-21,Uber Business,95.84,Utilities,Standard business expense,False,0.05
daaf5974-9888-42b8-a88c-af88b9f2823c,2023-03-21,Google Cloud,783.06,Rent,Standard business expense,False,0.05
55dd2342-a374-472b-ac52-8c9006fd7ce4,2023-03-21,AWS Web Services,291.41,Software,Standard business expense,False,0.04
6cf788bb-7b7b-4b22-b5aa-8e430badb067,2023-03-21,Salesforce,350.66,Services,Standard business expense,False,0.05
1d787a80-d1e3-4cdb-9044-0d183306d59b,2023-03-21,Microsoft Azure,35.76,Rent,Standard business expense,False,0.0
e6910b43-1278-402f-92db-cb431eb9fc9b,2023-03-21,Microsoft Azure,115.46,Office Supplies,Standard business expense,False,0.05
f0f420db-758a-4075-a707-1a171db93bc1,2023-03-21,Staples Corporate,1014.69,Utilities,Standard business expense,False,0.08
764c361e-a981-4fa7-b97a-ac7c0f5aaa0e,2023-03-21,Google Cloud,185.98,Utilities,Standard business expense,False,0.09
4dd89481-1107-4edd-b128-23c96cc7dca1,2023-03-21,Zoom Video Comm,344.58,Office Supplies,Standard business expense,False,0.08
ae80f76d-0660-4eba-9074-0a9c4ca435f4,2023-03-21,Salesforce,92.58,Services,Standard business expense,False,0.07
5b071422-4a53-402b-a9c2-6fa1bd65cd0a,2023-03-21,Uber Business,82.46,Office Supplies,Standard business expense,False,0.02
ca945754-4c53-43ad-bbda-c92dc14818b2,2023-03-21,AWS Web Services,121.42,Utilities,Standard business expense,False,0.05
9cdd4a8a-df19-43a9-b831-17eaa4964c46,2023-03-21,AWS Web Services,210.05,Services,Standard business expense,False,0.06
eda3b515-056b-4bd5-83d2-9186e0232171,2023-03-21,Zoom Video Comm,3157.68,Utilities,Standard business expense,False,0.08
53a364f1-9a4a-4647-9c28-7fb1dc1ff87a,2023-03-21,Microsoft Azure,435.08,Travel,Standard business expense,False,0.08
306547c4-0dff-406a-a79b-54833946757c,2023-03-21,Zoom Video Comm,425.52,Software,Standard business expense,False,0.03
d1c81301-26c2-4282-8074-823d363b9d5f,2023-03-21,Microsoft Azure,277.62,Software,Standard business expense,False,0.02
34b719e2-191f-48a1-bf59-62bfce720dca,2023-03-21,Microsoft Azure,109.31,Utilities,Standard business expense,False,0.09
6a115721-7793-4327-8b9d-ef5380df75a9,2023-03-21,Delta Airlines,167.23,Rent,Standard business expense,False,0.1
6bb5c878-ddf9-4a73-94a2-02c1cf78f80b,2023-03-21,Google Cloud,280.95,Services,Standard business expense,False,0.06
66a3d91b-a032-4c82-bbab-3c55f087b191,2023-03-21,Delta Airlines,587.29,Rent,Standard business expense,False,0.01
f447c7c8-d86b-48ec-9466-698ecfc18339,2023-03-21,Zoom Video Comm,346.7,Office Supplies,Standard business expense,False,0.03
a0d397a6-e94b-4cea-b563-cccef1b0d31a,2023-03-21,Slack Technologies,937.61,Office Supplies,Standard business expense,False,0.03
9491e5a7-bd2d-45ec-8a9f-bf78435d0cb1,2023-03-21,Hilton Hotels,116.5,Utilities,Standard business expense,False,0.01
3bb41a7d-1e9e-4bef-82d5-29c8320acfd3,2023-03-21,Salesforce,100.21,Utilities,Standard business expense,False,0.06
