id,date,vendor,amount,category,flagged,risk_score,notes
defe0932-20a6-4328-8f7a-62f1fa1bafe5,2023-02-24,Strategic Ventures LLC,9922.0,Services,True,0.88,
0bdb8574-a6f6-4a49-814d-ab122188c1f5,2023-02-24,K.R. Services,9992.0,Services,True,0.86,
ff952500-7fb2-46e7-b046-19b482cf2dc4,2023-02-24,Uber,1685.63,Travel,False,0.1,
37b418c5-7e18-4551-905e-cc8b030fb9b7,2023-02-24,Strategic Ventures LLC,9900.0,Services,True,0.85,
5a135f63-9409-4af4-88d4-310851bf1450,2023-02-24,Staples,47.99,Travel,False,0.1,
a7bf3dba-5206-4bcc-88bc-8f9bd49d3c14,2023-02-24,K.R. Services,9350.0,Services,True,0.88,
a1b90a55-2a89-4cb3-aef6-7e7f401b661b,2023-02-24,Strategic Ventures LLC,2500.0,Services,True,0.87,
f7547504-3c45-49c3-b8fe-054cd8a76866,2023-02-24,Google,135.17,Office,False,0.1,
d3f5b7ef-3bf6-4f03-89c1-6c5b81e63bb3,2023-02-24,Strategic Ventures LLC,9900.0,Services,True,0.81,
6d2fc5b9-3fd1-4757-887d-cebcd516a977,2023-02-25,WeWork,80.92,Travel,False,0.1,
e560c96f-6901-48a8-8c8a-b75859d60f5a,2023-02-25,AWS,1359.36,Travel,False,0.1,
b62fe9d4-2b64-4336-a818-07d78dc752d7,2023-02-25,Staples,115.43,Software,False,0.1,
d0f38db6-17c2-428d-8f97-8c8b83b0aae5,2023-02-25,Google,234.71,Office,False,0.1,
c5310f9c-dfe9-4821-b3aa-76ff29446c7e,2023-02-25,WeWork,397.63,Software,False,0.1,
77658ea8-c763-4462-8f92-c23e658b0dff,2023-02-25,WeWork,71.4,Travel,False,0.1,
2d32aa0f-3e79-4b07-a5d6-37fef572852b,2023-02-25,AWS,175.13,Office,False,0.1,
20e10848-9ad5-413c-874c-e05d9c5d1146,2023-02-25,Google,184.38,Software,False,0.1,
36b3ae49-52cf-467b-aa1a-8a97599cfffd,2023-02-25,WeWork,207.31,Office,False,0.1,
74a49787-d8ca-468c-993a-6c003178c801,2023-02-25,Uber,35.45,Travel,False,0.1,
c23f597f-9d67-421d-ae07-f81c1b5b357e,2023-02-25,North Star Consulting,7650.0,Services,True,0.97,
9d9bb4ba-5433-49ca-af6c-77df5ba7c705,2023-02-25,Uber,155.27,Office,False,0.1,
910bcbfd-9ada-4b41-b0c0-8152e52c56db,2023-02-25,Uber,35.99,Travel,False,0.1,
dabd4627-38a7-48e6-a197-a235e302cc45,2023-02-25,Staples,657.54,Software,False,0.1,
cb914011-73ea-4d0e-9f52-960b125ba64e,2023-02-25,North Star Consulting,7928.0,Services,True,0.92,
1cc3baa8-ec90-47ba-ad34-4a46a798495f,2023-02-25,Slack,524.53,Office,False,0.1,
fbcfa210-14cb-4cc2-9e59-e4b73de1b5b3,2023-02-25,K.R. Services,9950.0,Services,True,0.96,
ffc418cf-c368-4e58-b8a2-ea0e172e2ba9,2023-02-25,WeWork,80.71,Office,False,0.1,
baad74db-16cb-4f79-8c09-c1786f18ef5f,2023-02-25,Strategic Ventures LLC,7421.0,Services,True,0.97,
0eadc873-ebda-428c-bbda-62e1bd3ed20e,2023-02-25,Staples,81.41,Software,False,0.1,
c741f71a-79a5-4070-8898-0d2d9855f1a4,2023-02-25,Apex Solutions Group,8024.0,Services,True,0.92,
d4eb2945-ef14-4383-b311-eedffbf08708,2023-02-26,WeWork,388.16,Office,False,0.1,
b7739d6d-dfc9-4b7d-8202-a0e8763ee4f5,2023-02-26,AWS,121.74,Travel,False,0.1,
bcd0996f-a003-4fe1-bfa3-50b9a5017137,2023-02-26,Staples,73.59,Software,False,0.1,
2dc1ddb5-d8f6-4033-985b-020c58242c12,2023-02-26,Staples,559.71,Office,False,0.1,
bd4812a6-371e-48ca-b3d4-137fad07373c,2023-02-26,Family Holdings,9440.0,Services,True,0.86,
3415fe25-fbdd-4877-bf05-ec820b91a40b,2023-02-26,AWS,1468.01,Office,False,0.1,
8deaffd9-1826-4ee9-aeaf-2487bbba237b,2023-02-26,WeWork,227.93,Software,False,0.1,
dc628687-2ea4-490b-86a8-8e378695581f,2023-02-26,Google,482.89,Software,False,0.1,
ff5fc5f8-8809-4653-b922-897907f7b0bb,2023-02-26,K.R. Services,9900.0,Services,True,0.9,
e3de077b-afd0-41a2-9da1-f65e8d8dc4cd,2023-02-26,WeWork,66.72,Travel,False,0.1,
3aedd797-ebc5-401c-8303-b773966f5072,2023-02-26,K.R. Services,9990.0,Services,True,0.84,
72cc27ac-b78d-4922-9ac5-8601d8e84ebd,2023-02-26,Staples,35.68,Software,False,0.1,
8901828b-7967-4eda-ba71-c46cbcaf0ece,2023-02-26,Uber,223.25,Office,False,0.1,
cd78abe7-689d-4717-b8bb-1c2a1e4ef381,2023-02-26,Google,406.13,Software,False,0.1,
d4ec717c-d10b-4936-9179-8240a169fded,2023-02-26,Google,1939.0,Office,False,0.1,
15d99c00-c551-4a77-8e41-e070a6504a7b,2023-02-26,WeWork,643.57,Travel,False,0.1,
ef9c0415-b7e4-4794-b55d-0446c1fda8ca,2023-02-26,Uber,105.32,Software,False,0.1,
745d4f11-4311-4b82-afd4-aeb518c653ea,2023-02-26,Family Holdings,9633.0,Services,True,0.84,
403c3762-4115-463e-88d3-a0a4f28c6c79,2023-02-26,K.R. Services,8202.0,Services,True,0.82,
88d45260-68b0-41ac-af39-0a10f0fad738,2023-02-26,Google,2362.22,Software,False,0.1,
21f874d9-1c01-4a2d-b2de-7927c4c25851,2023-02-26,Slack,245.75,Software,False,0.1,
f5e3aff4-7be3-4a18-8af7-7e5105ff7b7e,2023-02-26,Google,100.05,Software,False,0.1,
14ebd95e-cad0-470f-b425-1f292519624e,2023-02-26,Uber,3017.97,Software,False,0.1,
6d266d3b-77ad-4a17-82a5-c54e7b9486ae,2023-02-26,K.R. Services,9950.0,Services,True,0.99,
836b3bb1-c5dc-4011-903c-0dc6fb90c628,2023-02-26,North Star Consulting,4000.0,Services,True,0.9,
c3315be8-f012-4041-aefd-d15abb7d0ddc,2023-02-26,Strategic Ventures LLC,7043.0,Services,True,0.91,
f18fdc4f-6009-4c43-915b-9e91c9d3d7d6,2023-02-27,Google,210.47,Software,False,0.1,
4f8c28f9-ccc8-463d-9671-0f6adf0217fe,2023-02-27,WeWork,1213.92,Software,False,0.1,
0b38bc4a-4ffc-47a4-954d-1ec083b77cee,2023-02-27,WeWork,70.98,Office,False,0.1,
51d06555-d4ae-4b75-9cfc-8125bcceea51,2023-02-27,Google,191.88,Software,False,0.1,
10536fd2-3f04-4fcc-8622-b4b577b18d14,2023-02-27,Google,208.7,Travel,False,0.1,
74670e73-7fa4-4c32-b38f-8cdf74bc72d8,2023-02-27,Google,297.49,Office,False,0.1,
0d3c1199-2b18-4cf1-92d7-c4d9394526ae,2023-02-27,Staples,132.19,Software,False,0.1,
6b5cd40d-8730-48c4-900a-e72ee7152ba0,2023-02-27,Family Holdings,8211.0,Services,True,0.95,
4ef48f21-82c9-480e-a479-506876e51560,2023-02-27,Staples,300.43,Travel,False,0.1,
5712d3d4-fe4d-4d33-90d1-99416507c47f,2023-02-27,K.R. Services,8139.0,Services,True,0.87,
c3289419-f67b-4b54-a07b-553c5e5f79ae,2023-02-27,Family Holdings,8148.0,Services,True,0.81,
f68b8ac2-7828-4940-bd98-6e67290f5e3d,2023-02-27,Uber,96.6,Software,False,0.1,
9c3ae7d4-cf4f-45f6-9c53-138c44c35112,2023-02-27,Apex Solutions Group,5000.0,Services,True,0.95,
202c38e8-1808-4906-ab4f-9f74523142d8,2023-02-27,WeWork,78.38,Travel,False,0.1,
bd57263f-f8a0-460f-b93b-4beacdb761af,2023-02-27,Staples,39.15,Travel,False,0.1,
67460cd5-b47b-4789-a683-d5ac8133f1da,2023-02-27,Google,23.52,Travel,False,0.1,
a0ad0427-854d-46a9-8856-1bb9b890911d,2023-02-27,Staples,1609.5,Office,False,0.1,
07e8f30f-5884-4e4b-9ece-12040166e8c2,2023-02-27,Google,26.45,Software,False,0.1,
ce6d72ce-1502-4791-935e-4052f924cd7b,2023-02-27,Staples,160.06,Travel,False,0.1,
bc238d68-08c5-40dc-9ea2-d1495e6e8471,2023-02-27,Staples,44.0,Office,False,0.1,
682ab367-a5dd-49e3-91bf-17f29467cd93,2023-02-27,WeWork,96.38,Software,False,0.1,
0ffc1a22-88d4-4750-8164-a2e84c681ced,2023-02-27,WeWork,258.45,Office,False,0.1,
2dcd7688-05ca-4e4a-a660-fb514b997b98,2023-02-27,Apex Solutions Group,9990.0,Services,True,0.92,
f4532787-0c50-418f-b607-70525353e28c,2023-02-27,WeWork,790.57,Office,False,0.1,
91de8dab-1013-4692-821f-1e0f636297bb,2023-02-27,Staples,221.11,Software,False,0.1,
9e66ee78-27bf-4083-9c8a-0a72a38287e8,2023-02-27,WeWork,519.22,Software,False,0.1,
d2707d53-b5c4-4dd2-92eb-0988cb404167,2023-02-28,Family Holdings,9766.0,Services,True,0.96,
3ccc71c9-5e9a-4337-8721-43bba15b1674,2023-02-28,Google,1058.94,Office,False,0.1,
10bc5776-3c0e-4e88-9bf2-faafde70a953,2023-02-28,Staples,58.42,Software,False,0.1,
e04778aa-b75d-4a06-a905-fb1530d83e0f,2023-02-28,Uber,283.61,Software,False,0.1,
59aa6753-223b-439c-ab30-b423fdc3560c,2023-02-28,Apex Solutions Group,7150.0,Services,True,0.94,
2bbc7325-9cf6-4ba4-a42b-c3d63ca4dc35,2023-02-28,WeWork,89.74,Software,False,0.1,
775c0f62-790e-45f3-9d44-78754cb2757b,2023-02-28,AWS,1231.46,Travel,False,0.1,
155dabc8-2a97-494f-9247-30716ca28c05,2023-02-28,Google,155.92,Office,False,0.1,
b31bfe7c-2caf-4b6b-809e-7d38ce16e263,2023-02-28,Slack,38.93,Office,False,0.1,
4663fcb2-892c-41c2-967b-5a98a3c251e6,2023-02-28,AWS,175.49,Software,False,0.1,
e97f9877-1e9f-4a50-8593-cc1525452c18,2023-02-28,Staples,285.97,Travel,False,0.1,
17242ee1-1cbc-4f10-931a-2fc4a6464cf1,2023-02-28,Strategic Ventures LLC,4000.0,Services,True,0.83,
2aae8931-d32f-4b11-bb82-61113cff7496,2023-02-28,AWS,322.61,Travel,False,0.1,
f53788de-ef3c-4379-ac36-13f96aca2cdd,2023-02-28,AWS,207.67,Travel,False,0.1,
a963339e-814e-4571-9ac5-d2ecf9f382a6,2023-02-28,Slack,456.14,Travel,False,0.1,
50688b09-2830-4bb1-8241-af0b8688627d,2023-02-28,K.R. Services,9999.0,Services,True,0.84,
bb70fd07-913f-417a-b46b-6fbbde374565,2023-02-28,Slack,908.04,Software,False,0.1,
efba99b4-5db3-4749-a926-943c1cbaffed,2023-02-28,AWS,562.82,Travel,False,0.1,
98e210c0-fb41-41c8-9c93-88b04bb2d950,2023-02-28,Google,61.07,Travel,False,0.1,
40b59d35-99bd-4f8d-8baa-d7eef8ef7661,2023-02-28,Staples,102.55,Office,False,0.1,
4423cf29-f95a-4d87-be1f-5dfcf9b92da5,2023-02-28,Staples,80.89,Software,False,0.1,
b8fe8f00-6e59-4c64-b5d5-dfec6005ff12,2023-02-28,Google,435.96,Office,False,0.1,
59787a1b-cfb2-481e-b4ac-e622c25abee2,2023-02-28,AWS,343.82,Software,False,0.1,
a07c3ef5-e5bd-47d1-91de-8ddee26fc750,2023-02-28,Apex Solutions Group,9857.0,Services,True,0.97,
e5c22160-87e9-4c81-ba25-887d54d14601,2023-02-28,K.R. Services,9999.0,Services,True,0.8,
db0c7052-c633-4909-a47c-7e1d0d843d2c,2023-02-28,Google,295.22,Software,False,0.1,
4791f1b3-be8d-42dc-ae94-30dcaa421dfe,2023-02-28,Staples,258.12,Office,False,0.1,
63dc787f-0741-48d3-81a6-80b2910b6105,2023-02-28,WeWork,758.32,Software,False,0.1,
c45735d7-8111-4b88-930d-7fd1446a613a,2023-02-28,Staples,807.03,Office,False,0.1,
0d7b260a-86df-4690-b2dc-c6311d10f081,2023-02-28,North Star Consulting,9950.0,Services,True,0.93,
849dc673-728a-4e8b-90b7-78f433fbfb7e,2023-02-28,Slack,172.46,Software,False,0.1,
0f335366-6272-4baa-8e2d-742da6f38c67,2023-02-28,Staples,64.78,Software,False,0.1,
e4f7905f-7e73-44e1-97c9-be6085fc5551,2023-02-28,Family Holdings,4000.0,Services,True,0.84,
da48bab5-4fc2-4a21-9d62-b689405403f3,2023-02-28,North Star Consulting,9517.0,Services,True,0.91,
7846b0dc-c365-446e-b3a4-28e202726a03,2023-02-28,AWS,266.44,Software,False,0.1,
75359acc-8675-4088-a135-470af2d2016c,2023-02-28,AWS,198.81,Software,False,0.1,
ad6354ff-a5db-4ff0-a9c5-67b7e3475a98,2023-03-01,Google,191.57,Office,False,0.1,
7b65ac17-4979-484e-9e6d-9416d7beedf8,2023-03-01,Apex Solutions Group,5000.0,Services,True,0.99,
db27500c-881a-45bf-893d-4b45277b0aba,2023-03-01,Google,20.15,Software,False,0.1,
f8a6543c-0e59-49d4-b131-d4f52ffe96f9,2023-03-01,AWS,464.43,Office,False,0.1,
6bd7b88c-c971-4a07-b606-a60e3b8f8626,2023-03-01,WeWork,687.0,Software,False,0.1,
94493009-c9d4-4927-85ae-24190535f9d4,2023-03-01,WeWork,41.32,Travel,False,0.1,
6436c8fe-1939-49fa-b5e0-f12aaf86a108,2023-03-01,K.R. Services,9900.0,Services,True,1.0,
f9191d8f-4611-4d01-a7b3-5cd55dde0dec,2023-03-01,Staples,192.21,Travel,False,0.1,
9b03d509-9fee-4a2f-9978-46b4ccf23620,2023-03-01,K.R. Services,4000.0,Services,True,0.92,
2edc8a51-c549-4615-bae2-642319992c5c,2023-03-01,Apex Solutions Group,9999.0,Services,True,0.94,
eb15c0dd-07b2-440c-865f-1330d7db68f8,2023-03-01,Slack,606.39,Travel,False,0.1,
7a1a98ac-dc29-4c86-8214-40b8264350d7,2023-03-01,WeWork,419.34,Travel,False,0.1,
7a693a75-ef70-4605-aa7c-2039154dfaaf,2023-03-01,Uber,396.09,Travel,False,0.1,
9681554f-6e63-4f35-bff1-f9d31c656c52,2023-03-01,Uber,458.01,Travel,False,0.1,
19c1f98f-fff3-435d-a748-8b30f963893d,2023-03-01,Staples,52.63,Office,False,0.1,
bbec5a17-f51b-46ba-8c73-decece5b190e,2023-03-01,Slack,3973.27,Office,False,0.1,
8a515315-42ad-4ffa-ad25-84d21d591fd9,2023-03-01,WeWork,228.22,Travel,False,0.1,
ea761da6-603d-4fae-8e1e-c169c7bd98fb,2023-03-01,Slack,1529.48,Software,False,0.1,
a01b0358-57eb-43c1-b74c-3018ef7fe9d4,2023-03-01,K.R. Services,8225.0,Services,True,0.83,
49e19a68-d636-451e-8374-5f53ba75dbd7,2023-03-01,Family Holdings,9950.0,Services,True,0.88,
932fa10c-791b-4880-a01d-d69c6add8803,2023-03-01,North Star Consulting,9088.0,Services,True,0.91,
bcd88e39-29ab-45a3-9f5d-6f6cded530a9,2023-03-01,Uber,131.17,Software,False,0.1,
d84138ab-dab0-4f90-a9e9-1a971748630e,2023-03-01,K.R. Services,4000.0,Services,True,0.81,
5875bd8c-e122-4876-9114-2da5ee0d8276,2023-03-02,Uber,455.45,Travel,False,0.1,
01cb0e25-4d5f-4d81-a44d-137f7cf5f6d2,2023-03-02,K.R. Services,9999.0,Services,True,0.9,
40d72b52-eb50-48ef-a4cf-21d165da1eff,2023-03-02,Staples,341.9,Software,False,0.1,
53f7d6f0-62e1-4618-8752-a5425c371547,2023-03-02,WeWork,247.86,Office,False,0.1,
a5b845e3-aec1-4b11-a0dd-945fe4070617,2023-03-02,Google,2672.17,Software,False,0.1,
63cff813-decb-46bf-bf49-cb4901f0d7a0,2023-03-02,Uber,58.81,Office,False,0.1,
382747fc-ff1d-4737-a2b1-59feea6b5bf6,2023-03-02,Google,1333.49,Office,False,0.1,
a8af7d16-7753-457d-a3a1-72fca398d990,2023-03-02,Slack,113.42,Office,False,0.1,
26a10788-4561-47f9-bed4-baee55146275,2023-03-02,North Star Consulting,4000.0,Services,True,0.97,
3c628fa8-72df-4137-aef8-3b46a13db970,2023-03-02,AWS,103.68,Software,False,0.1,
1c81269a-d9d4-4e00-9010-a62b8572f5dd,2023-03-02,Apex Solutions Group,9414.0,Services,True,0.9,
d01114bc-9209-4849-bd8f-b1e68a0b58da,2023-03-02,Staples,33.29,Software,False,0.1,
6f4c1e5b-1f63-40fe-823f-95e8955f9e37,2023-03-02,North Star Consulting,4000.0,Services,True,0.91,
e872e122-e1ff-4c2f-a6eb-bad75656bb19,2023-03-02,WeWork,64.86,Office,False,0.1,
caaf3ab2-5a52-448d-ab08-723b13d9f117,2023-03-02,AWS,74.96,Travel,False,0.1,
846bdf9e-3030-4883-88e9-af8f68351dd7,2023-03-02,North Star Consulting,7613.0,Services,True,0.98,
641937ea-5472-40f2-ba56-df87353e3d98,2023-03-02,Family Holdings,9950.0,Services,True,0.86,
e6dda4ad-0320-4c6c-b775-03304706b8ed,2023-03-02,Staples,123.66,Travel,False,0.1,
2fde0302-8e8b-40dc-bb1f-df9247c4959f,2023-03-02,Staples,96.42,Office,False,0.1,
813b68cf-fe2c-4eb2-a7b2-b7dbf839ce5d,2023-03-02,Staples,25.03,Office,False,0.1,
edfa686d-f393-49c8-9490-4cc1448d352e,2023-03-02,WeWork,198.8,Office,False,0.1,
3a923d89-cbdd-4d7d-af06-ed0eddf1c1c5,2023-03-02,Uber,547.35,Travel,False,0.1,
db338a66-322d-4193-b8f8-109f25348f8a,2023-03-02,Uber,273.65,Software,False,0.1,
ca604ec1-09ac-40ad-9c08-af71b87cc7af,2023-03-02,North Star Consulting,7480.0,Services,True,0.89,
825241c2-40cb-48f1-becb-55765ebb51d9,2023-03-02,WeWork,326.59,Office,False,0.1,
6b9b5433-84c2-4a24-b581-7ac6d4b09342,2023-03-02,Slack,879.48,Software,False,0.1,
6b30e43f-9c2d-449b-83a3-15d297fc248f,2023-03-02,Apex Solutions Group,8541.0,Services,True,0.84,
60d7db61-8c85-4cca-a738-5c84aa935646,2023-03-02,AWS,783.17,Office,False,0.1,
daa19038-38f5-47bf-8cff-957bff507035,2023-03-02,AWS,200.8,Office,False,0.1,
29b6643a-702c-45c6-a52b-25069f1ed835,2023-03-02,WeWork,184.62,Travel,False,0.1,
3323d83d-bb89-44f7-a52f-70f9786c11da,2023-03-03,WeWork,256.95,Software,False,0.1,
bad39dfd-812a-48c9-9abd-dd47400ca962,2023-03-03,Strategic Ventures LLC,9950.0,Services,True,0.9,
ea9b74da-1024-4e69-9c84-46c1cc121723,2023-03-03,Uber,330.3,Software,False,0.1,
1a249f41-ea00-497d-a3ef-aab4359f9e44,2023-03-03,North Star Consulting,9900.0,Services,True,0.94,
72fbcd3c-6bcf-469f-af19-360962533f6c,2023-03-03,Apex Solutions Group,7500.0,Services,True,0.83,
051d1688-0c02-4069-b419-6e19b8cb0378,2023-03-03,Slack,186.35,Office,False,0.1,
eb74688d-7861-4b9f-8724-54af4d72627a,2023-03-03,Google,490.84,Office,False,0.1,
fcd00b95-47a2-4401-832c-b7bb9aa373c6,2023-03-03,Google,146.08,Office,False,0.1,
66395c85-15d8-4bf0-9c7e-e9bba35f2686,2023-03-03,WeWork,190.58,Software,False,0.1,
2a66a88c-4a56-47c6-a904-f7c25764c931,2023-03-03,Strategic Ventures LLC,9000.0,Services,True,1.0,
175db02b-4ee4-4bdf-87d2-72c5d799c163,2023-03-03,Staples,803.89,Office,False,0.1,
2c695610-05e2-4382-900b-baf3289e5870,2023-03-03,Family Holdings,9000.0,Services,True,0.83,
c23a7726-ebaa-4f01-8f1a-5eb9d0153bab,2023-03-03,Apex Solutions Group,4000.0,Services,True,0.96,
b57bafb7-ed32-4c28-b67e-90a6e839cfb4,2023-03-03,Family Holdings,9900.0,Services,True,0.93,
a4654677-f28b-4cea-9f4c-6149a9502889,2023-03-03,Google,349.11,Office,False,0.1,
b28bbda0-5981-4e4a-9acb-40ac9a15f52b,2023-03-03,Uber,203.23,Office,False,0.1,
32e441dd-539d-45fe-ab1d-0d9ac152074d,2023-03-03,K.R. Services,9900.0,Services,True,0.84,
490d696c-4e5d-4c62-8e97-64e03d39e7a2,2023-03-03,Staples,127.6,Office,False,0.1,
05185adf-bf1d-436d-be83-b42d2d798522,2023-03-03,Slack,57.93,Office,False,0.1,
e7c54990-a4ff-4af3-a4f3-c922319be72d,2023-03-03,Staples,85.05,Office,False,0.1,
08e8f4da-4a5f-4c8c-a07d-1f3731f304bc,2023-03-03,Uber,245.6,Software,False,0.1,
ae428615-88f9-4b92-b70c-c3953a06c7be,2023-03-03,North Star Consulting,8463.0,Services,True,0.85,
41eaee57-402a-4aa0-8783-17f7c89fd7ac,2023-03-04,Family Holdings,2500.0,Services,True,0.89,
35dd602f-6760-46e9-9903-887eb1925f9a,2023-03-04,WeWork,220.9,Travel,False,0.1,
e0d4035e-9c63-4f62-ad8e-b5b783f1454f,2023-03-04,Family Holdings,8334.0,Services,True,0.91,
45ebb8e5-2a53-47ed-9475-45d5758368fd,2023-03-04,WeWork,927.82,Software,False,0.1,
f962cac0-c2b5-4f85-bb5a-e82afb379276,2023-03-04,Apex Solutions Group,9717.0,Services,True,0.85,
5e14deea-bb1a-44b8-8a6c-18fcd492265c,2023-03-04,Slack,142.35,Office,False,0.1,
d42b2b04-1190-4059-82ea-7735e198ceff,2023-03-04,K.R. Services,7709.0,Services,True,0.93,
8b89d75b-f7ed-4cf1-be03-da98dea7469e,2023-03-04,K.R. Services,9538.0,Services,True,0.86,
c6a3d942-f9c6-47ec-913c-273fbd2fe86c,2023-03-04,Slack,227.21,Travel,False,0.1,
b3f4fbd0-4213-450a-b69e-6d10891f0bbb,2023-03-04,Slack,142.38,Office,False,0.1,
f4b874ca-459c-4d17-aa62-743d30e36cc1,2023-03-04,WeWork,1168.76,Travel,False,0.1,
39507f7f-96cb-41bd-8345-dad1b9b2f35e,2023-03-04,Staples,94.79,Software,False,0.1,
93eee83c-cd00-40fd-ab26-b3c9ac3a8e5a,2023-03-04,Uber,318.59,Software,False,0.1,
0f524b21-743e-442d-a27b-93c879f45585,2023-03-04,Uber,111.22,Travel,False,0.1,
688083d7-72af-41bd-80aa-03b1b761cd2f,2023-03-04,WeWork,519.82,Office,False,0.1,
fe36dae6-aa4d-4683-85e6-c4ffd07ba0e0,2023-03-04,Uber,2871.23,Travel,False,0.1,
0e9ee2f7-5325-4846-bc7e-ff9d10ae2128,2023-03-04,Uber,241.33,Travel,False,0.1,
2abcd5cf-d628-48a4-9efe-58f5473d74f2,2023-03-04,North Star Consulting,7608.0,Services,True,0.84,
396b2e52-b03a-410a-9ef0-454fd2d1e375,2023-03-04,Uber,49.53,Software,False,0.1,
ad6963d6-c184-4bff-a696-28916a5d34f0,2023-03-04,North Star Consulting,7340.0,Services,True,0.99,
347df9a6-e97e-46c2-b81a-202e70e6b6ff,2023-03-04,Staples,88.19,Software,False,0.1,
7d487ec4-5b4c-4ba8-afa0-0e9ff7470dcd,2023-03-04,Uber,33.88,Travel,False,0.1,
ed333ad1-66d3-4fd5-b522-84ba0bd3242d,2023-03-04,WeWork,141.12,Software,False,0.1,
ce8966e5-4124-4fdf-a1e9-c08bc331c43a,2023-03-04,Uber,662.1,Office,False,0.1,
6b153cdb-6450-4e45-9cd2-9189c3a65846,2023-03-05,North Star Consulting,9900.0,Services,True,0.81,
7976a4b0-f1b7-4501-a0b4-19fae59b1cc1,2023-03-05,Staples,101.77,Travel,False,0.1,
317eea9d-41bd-461c-bb11-90fa056decc0,2023-03-05,Staples,81.07,Office,False,0.1,
2e44923e-7d46-45b4-afe2-9072fda242c4,2023-03-05,Uber,170.6,Travel,False,0.1,
1ecc2ba0-4b7c-4202-9bc3-d13bb53c3092,2023-03-05,Apex Solutions Group,5000.0,Services,True,0.91,
319a5646-93f1-46b2-862e-76a75527fe6a,2023-03-05,Uber,115.75,Office,False,0.1,
00fa25d5-707d-431f-8d6a-101e5fa68251,2023-03-05,WeWork,197.04,Software,False,0.1,
ce56835b-8d9e-46dd-843b-c97e543565dd,2023-03-05,AWS,343.49,Software,False,0.1,
f6c062cf-a182-447f-be3b-1ec2796f49a4,2023-03-05,K.R. Services,9479.0,Services,True,0.85,
ee9abb27-e62f-41c3-a4df-56e192296899,2023-03-05,Apex Solutions Group,9999.0,Services,True,0.89,
2c4d73d8-2a00-4659-b331-831b13d24114,2023-03-05,Family Holdings,4000.0,Services,True,0.9,
84a85736-e4ca-493f-8849-e29b927aa539,2023-03-05,North Star Consulting,9990.0,Services,True,0.97,
8c154a1e-72a9-4410-8521-a0fcb1fed855,2023-03-05,Strategic Ventures LLC,5000.0,Services,True,0.82,
97648e36-9d72-4acd-b371-54768be38f91,2023-03-05,Slack,1789.09,Software,False,0.1,
5b310252-ed56-43c8-b3fe-a64d69839e8b,2023-03-05,WeWork,638.37,Software,False,0.1,
92dcf095-b1fd-490b-aef1-30c07c07d5ef,2023-03-05,Slack,736.31,Travel,False,0.1,
0e534137-aeac-455b-a8c8-78da6a67a750,2023-03-05,K.R. Services,9950.0,Services,True,0.96,
5d38897e-d567-454f-aefd-87130733e38b,2023-03-05,North Star Consulting,9753.0,Services,True,0.95,
55bc6cfd-5ad3-4b1e-b142-03b685b9ac07,2023-03-05,Google,449.01,Software,False,0.1,
b9d96400-c836-4e60-9192-9c07580b9982,2023-03-05,Staples,581.36,Software,False,0.1,
b5ea2bb4-8251-4a6d-9847-4b3569d6079a,2023-03-05,Uber,156.53,Software,False,0.1,
bb590480-925b-407a-8e12-216991d1d03c,2023-03-05,AWS,181.4,Office,False,0.1,
556d5f7c-1ca0-41fc-85aa-39ecf8b659e0,2023-03-06,Slack,129.48,Travel,False,0.1,
0ea3f237-3901-4dca-8905-12d647b36b4c,2023-03-06,North Star Consulting,7500.0,Services,True,0.86,
e96231a8-d129-4899-bc1a-e98da9c229c1,2023-03-06,Strategic Ventures LLC,9324.0,Services,True,0.85,
cf9936a7-f789-4990-89ac-08e42cf098dd,2023-03-06,Apex Solutions Group,9900.0,Services,True,0.88,
c02c1ccc-67c8-4cd6-8ab2-f87f4446724b,2023-03-06,Apex Solutions Group,9990.0,Services,True,0.94,
ae522bff-f303-480f-ab6b-aa230217abdc,2023-03-06,WeWork,277.1,Travel,False,0.1,
77404e3a-0be9-4f50-9392-fb52dbef2fdf,2023-03-06,North Star Consulting,7500.0,Services,True,0.98,
618e3230-b848-4d55-a37a-bb2eddd34e68,2023-03-06,Uber,105.81,Travel,False,0.1,
e05a912c-2d40-4611-8202-b587d489d30c,2023-03-06,WeWork,436.99,Software,False,0.1,
855a26e4-5bf9-49a7-a21c-153815e6a0a6,2023-03-06,Slack,394.99,Office,False,0.1,
516a8c15-6cc0-4317-a9b1-6095511568c3,2023-03-06,North Star Consulting,9494.0,Services,True,0.88,
5fe55cd3-1ec3-44d5-b9c9-3f039b93682c,2023-03-06,Uber,334.74,Software,False,0.1,
2f346c80-17db-4ed2-9e50-ae8ae6167d86,2023-03-06,North Star Consulting,5000.0,Services,True,0.85,
ae3121e7-a61d-47fc-973c-4e14b62b7d91,2023-03-06,Strategic Ventures LLC,9999.0,Services,True,0.95,
5b2268f5-088a-4ad1-92f6-b98b289ab9b0,2023-03-06,Uber,1983.72,Travel,False,0.1,
44f3e8aa-badb-42fc-8f34-79f3213c6b3c,2023-03-06,Apex Solutions Group,7500.0,Services,True,1.0,
aa6e14d3-2ec9-4263-99a0-334926b04b15,2023-03-06,Staples,127.02,Software,False,0.1,
841431ff-feb7-4378-bfba-569b45fa451a,2023-03-06,Slack,158.02,Travel,False,0.1,
6c7fca09-df2a-47fa-89c7-ecc5da3945fd,2023-03-06,WeWork,290.43,Travel,False,0.1,
